,Train_r2,Train_PearsonR,Train_SpearmanR,Train_R2,Train_RMSE,Train_MAE
1,0.208858391012074,0.45701027451477994,0.5143516320765651,-0.04125694938721791,1.6517376902699763,1.2283588822790055
2,0.5369953833102552,0.7327996883939412,0.7351517080337711,0.49089851581103694,1.1549529805947898,0.9030467815635009
3,0.5965349112604266,0.7723567253934077,0.767564623676797,0.5602187025613246,1.0734467377809236,0.8354513351957937
4,0.636045706242926,0.7975247370727296,0.7879267115627198,0.6055906501543162,1.0165663348699567,0.7882986645034317
5,0.660468148956665,0.8126919151539925,0.801133837131911,0.6342989981794114,0.9788704030265384,0.7570895543453087
6,0.6836270369869605,0.8268174145402126,0.8138224666751884,0.6613648057138503,0.9419506898937011,0.7262426273146608
7,0.7014755592092737,0.8375413776102495,0.8230617132027377,0.6823075499515907,0.9123585984696193,0.7009449885598921
8,0.7211940621899181,0.8492314538392455,0.8335803631582014,0.706035432286488,0.8776262728062311,0.6719283194123521
9,0.7352477258181583,0.8574658744335889,0.8407356817033169,0.722393153440161,0.8528589450373111,0.6512770148813218
10,0.7444080806879916,0.8627908672951943,0.8451672718043652,0.733235002675297,0.8360390145131508,0.6370869080653333
11,0.7561059124210899,0.8695435080667842,0.8516104640136147,0.7467357903250957,0.8146086794271495,0.6191762209635453
12,0.7638685231995588,0.8739957226437437,0.8558065234383295,0.7557747877875931,0.7999399199650545,0.6067762063356248
13,0.7738743762647984,0.8797012994561271,0.8615179544986734,0.7672716726404776,0.7808843993740954,0.5910321360129301
14,0.7832182995990075,0.8849962144546201,0.8672873733459033,0.7777635256814919,0.7630795091855129,0.5761439948615223
15,0.7897431611978003,0.8886749468719135,0.8705969070016972,0.7851519459339058,0.7502877135817548,0.5654117241322145
16,0.796222093427356,0.892312777801236,0.8742374205579502,0.7925046689943163,0.7373374400849033,0.554778909057547
17,0.8017829513892852,0.8954233364109329,0.8774291193039776,0.7988020642403288,0.7260622927562452,0.544712044150421
18,0.8061931580066661,0.8978825970062386,0.8796408887987618,0.8037389559586415,0.7170990956728897,0.5375810824274254
19,0.8107515178658288,0.9004174131289472,0.882370181683894,0.8087071963599222,0.7079644307285864,0.5290888115687944
20,0.8151053543281558,0.9028318527434426,0.8849185394770993,0.8134002956399033,0.699226047267497,0.5216337406793264
21,0.8190659163239253,0.9050226054215045,0.886903528467981,0.8175819926799668,0.6913468303708356,0.514731899862332
22,0.8226790624915608,0.907016572335677,0.8887851331387089,0.821362486492165,0.6841454688621939,0.5076347186256394
23,0.8263737365984403,0.9090510087989797,0.8908196838126367,0.825210276530937,0.6767372310084196,0.5013866764601519
24,0.8295733170276862,0.9108091551075258,0.8926444976148286,0.8285415832889294,0.6702572601754316,0.49452731834592295
25,0.832476989283378,0.9124017696625651,0.8942382653966261,0.831556917727609,0.6643374150492242,0.4897628421520358
26,0.8359780767257236,0.9143183672691495,0.8963046849743316,0.8352030305313688,0.6571079672214705,0.4830458133973155
27,0.8380412406128459,0.9154459244613223,0.8974332334307646,0.8373206710853138,0.6528723987811385,0.4792578497280319
28,0.8408510047740229,0.9169792826307597,0.8990186424723416,0.8402430629480188,0.6469816826820546,0.4741271463665948
29,0.843206777643987,0.9182629131376192,0.9004266650957176,0.842677187322419,0.6420339202838955,0.46945752851019185
30,0.845678964224629,0.9196080492387113,0.9021011928637489,0.8452141867284202,0.636836136722391,0.46463278093013305
31,0.8474367167148383,0.9205632605719403,0.9030838392637786,0.8470352356763832,0.633078877090819,0.46082841478937775
32,0.8489857915917851,0.9214042498229467,0.9039765705524095,0.8486249576231921,0.6297805752626235,0.4579681079472925
33,0.8511835408646046,0.9225960876052984,0.9054289752338766,0.8508680601646923,0.6250970594247269,0.45304936555567166
34,0.8525650947586291,0.9233445157462242,0.9063360373722381,0.8522871929225593,0.6221157523794781,0.4510176439473479
35,0.8541305363780202,0.9241918287769149,0.9075145523194963,0.8538841692149429,0.6187436547781863,0.44746352854684945
36,0.855677262337643,0.9250282494808714,0.9085093908472733,0.8554695833015719,0.6153776936792776,0.44427434550654227
37,0.8571812302125654,0.9258408233668275,0.9094325399688586,0.8569920236186774,0.6121280106516542,0.4415344226071052
38,0.8578248413847518,0.9261883401256752,0.9101395089612551,0.8576531037746831,0.6107115357280127,0.4397733559086889
